game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
b27f9f1a-3e80-42ae-8c48-8def5eed5737,325,Rated Bullet game,https://lichess.org/T5uoPxt7,2023.02.20,?,Sh_mike,canijustlose,1-0,1863,+7,1829,-6,,,Sh_mike,1863,canijustlose,1829,34,C44,Normal,60+0,2023.02.20,02:22:41,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
5579b413-47b4-4839-a3ed-15d8b02e2409,326,Rated Bullet game,https://lichess.org/cAEF7GVS,2023.02.20,?,canijustlose,Shapirr0wm,0-1,1836,-7,1825,+6,,,Shapirr0wm,1825,canijustlose,1836,-11,C00,Normal,60+0,2023.02.20,02:20:38,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
b78d3094-4571-41f2-a5e8-ba9e647fed45,327,Rated Bullet game,https://lichess.org/gP1vF71h,2023.02.20,?,ZozoGo,canijustlose,1-0,1850,+6,1843,-7,,,ZozoGo,1850,canijustlose,1843,7,C24,Time forfeit,60+0,2023.02.20,02:18:26,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
93cbbee8-5578-48a9-a8d0-277a2e52c335,328,Rated Bullet game,https://lichess.org/kGxfNJfj,2023.02.20,?,canijustlose,parkplayer87,0-1,1851,-8,1822,+6,,,parkplayer87,1822,canijustlose,1851,-29,A06,Normal,60+0,2023.02.20,02:16:17,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
1b471167-8d68-47b6-95a9-14efd8b610f3,329,Rated Bullet game,https://lichess.org/CYVOaItZ,2023.02.20,?,canijustlose,hadic,1-0,1843,+8,1857,-6,,,canijustlose,1843,hadic,1857,-14,C50,Normal,60+0,2023.02.20,02:14:04,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
486a59aa-05e4-494c-ac7d-f91f36d45d43,330,Rated Blitz game,https://lichess.org/duMtIaaT,2023.02.20,?,diarreias123,canijustlose,0-1,1622,-5,1618,+12,,,canijustlose,1618,diarreias123,1622,-4,C50,Normal,180+0,2023.02.20,02:09:45,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
5e81dd6b-ebad-4489-bd32-823eb6ac105d,331,Rated Blitz game,https://lichess.org/QxQEE8Vp,2023.02.17,?,Solly7,canijustlose,1-0,1638,+5,1630,-12,,,Solly7,1638,canijustlose,1630,8,A00,Normal,180+0,2023.02.17,09:04:39,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
d48d4c3d-45ed-46c6-a272-93d8674d4381,332,Rated Blitz game,https://lichess.org/a0zibeWv,2023.02.17,?,canijustlose,goyong,1-0,1618,+12,1585,-5,,,canijustlose,1618,goyong,1585,33,C50,Normal,180+0,2023.02.17,09:00:23,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
2e7fa542-a19c-4c1d-86dc-5205ef0639af,333,Rated Bullet game,https://lichess.org/A73cUC4z,2023.02.16,?,canijustlose,TJapa6,0-1,1851,-8,1847,+6,,,TJapa6,1847,canijustlose,1851,-4,A06,Time forfeit,60+0,2023.02.16,02:57:03,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
73ec0fef-79d3-4d4b-a957-5befe5ccdc01,334,Rated Bullet game,https://lichess.org/OnCESlCG,2023.02.16,?,XrayFoxtrotDelta,canijustlose,0-1,1843,-5,1843,+8,,,canijustlose,1843,XrayFoxtrotDelta,1843,0,A45,Time forfeit,60+0,2023.02.16,02:55:00,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
ce5e0b88-0171-4b16-8a75-9deb82702f4a,335,Rated Bullet game,https://lichess.org/ziq5xOUi,2023.02.16,?,juan_alibar,canijustlose,1-0,1870,+5,1850,-7,,,juan_alibar,1870,canijustlose,1850,20,C50,Normal,60+0,2023.02.16,02:52:30,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
bee73180-c9ea-4acb-962d-7c887d38181d,336,Rated Bullet game,https://lichess.org/Sxf3DTNO,2023.02.16,?,canijustlose,RubenDario27,1-0,1842,+8,1865,-6,,,canijustlose,1842,RubenDario27,1865,-23,B00,Time forfeit,60+0,2023.02.16,02:49:54,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
cb047c5f-db56-46ea-9670-3aba9392dfba,337,Rated Bullet game,https://lichess.org/W5ecy1Ln,2023.02.16,?,canijustlose,pugalkasparov8484,1-0,1833,+9,1876,-6,,,canijustlose,1833,pugalkasparov8484,1876,-43,A06,Normal,60+0,2023.02.16,02:48:08,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
ac354728-34f4-4651-ae7f-5acfd1a67793,338,Rated Bullet game,https://lichess.org/IVCGjixP,2023.02.16,?,FatihKayhanSorgunELT,canijustlose,0-1,1850,-6,1825,+8,,,canijustlose,1825,FatihKayhanSorgunELT,1850,-25,C25,Time forfeit,60+0,2023.02.16,02:46:09,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
52781c20-99e1-4c6d-84f2-d94ff2d99cc3,339,Rated Bullet game,https://lichess.org/IDncr4v6,2023.02.16,?,canijustlose,Saisch,0-1,1833,-8,1816,+6,,,Saisch,1816,canijustlose,1833,-17,B30,Time forfeit,60+0,2023.02.16,02:43:47,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
23fe87d4-da92-41ba-87df-92bff2346f88,340,Rated Bullet game,https://lichess.org/gvLhJRbw,2023.02.16,?,jubabai,canijustlose,1-0,1859,+6,1841,-8,,,jubabai,1859,canijustlose,1841,18,C41,Normal,60+0,2023.02.16,02:41:55,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
8cc02828-f435-4e0a-9dee-7ab8486cd725,341,Rated Bullet game,https://lichess.org/kj2tJZoJ,2023.02.16,?,canijustlose,kanterkis,1-0,1832,+9,1871,-55,,,canijustlose,1832,kanterkis,1871,-39,C56,Normal,60+0,2023.02.16,02:40:26,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
51ae63fa-874b-4c01-8767-c299032984e2,342,Rated Bullet game,https://lichess.org/hp3Zx9IX,2023.02.16,?,PritamSinghAarya,canijustlose,1-0,1843,+6,1841,-9,,,PritamSinghAarya,1843,canijustlose,1841,2,E61,Normal,60+0,2023.02.16,02:39:01,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
23aab824-a9a5-470e-ac64-de87075065f2,343,Rated Blitz game,https://lichess.org/Pfvwjuh6,2023.02.16,?,canijustlose,ErlanKuyubaev,1-0,1605,+13,1594,-6,,,canijustlose,1605,ErlanKuyubaev,1594,11,C45,Normal,180+0,2023.02.16,02:08:42,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
00e46fb4-bb33-4684-899d-6fe35a2fd978,344,Rated Rapid game,https://lichess.org/6TRAV3ap,2023.02.16,?,mompeyman,canijustlose,0-1,1500,-100,1838,+10,,,canijustlose,1838,mompeyman,1500,338,E70,Normal,600+0,2023.02.16,02:00:13,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
9adc99bd-cf77-44f4-93d1-68c5058a5a4c,345,Rated Rapid game,https://lichess.org/RYL98cNw,2023.02.16,?,canijustlose,ViktoriWin01,0-1,1866,-28,1946,+5,,,ViktoriWin01,1946,canijustlose,1866,80,C50,Normal,600+0,2023.02.16,01:46:40,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
d03718b7-aa92-420a-9207-f269a9bdd191,346,Rated Rapid game,https://lichess.org/fL6LzfMV,2023.02.16,?,hgalfre,canijustlose,0-1,1818,-5,1827,+39,,,canijustlose,1827,hgalfre,1818,9,E61,Normal,600+0,2023.02.16,01:43:36,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
f4674d67-60d2-4909-ad2f-2c4094b4bd59,347,Rated Bullet game,https://lichess.org/Lqv8VBcu,2023.02.16,?,jdpz,canijustlose,1-0,1883,+6,1849,-8,,,jdpz,1883,canijustlose,1849,34,C42,Normal,60+0,2023.02.16,01:41:32,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
39a3cc01-46a4-4386-8dda-dcc285b2db78,348,Rated Bullet game,https://lichess.org/BlwT99as,2023.02.16,?,canijustlose,Jigsaw_2012118,1/2-1/2,1847,+2,1899,-1,,,draw,,draw,,0,A00,Normal,60+0,2023.02.16,01:39:10,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
edc83353-3d6d-4170-a0a7-b0b51aa4a210,349,Rated Bullet game,https://lichess.org/2XscCesM,2023.02.16,?,Facundovico,canijustlose,0-1,1828,-5,1838,+9,,,canijustlose,1838,Facundovico,1828,10,C54,Time forfeit,60+0,2023.02.16,01:36:40,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
125ff322-b724-469f-9bab-e48a6798758b,350,Rated Bullet game,https://lichess.org/O87QraI1,2023.02.16,?,canijustlose,pYadav,1-0,1829,+9,1828,-6,,,canijustlose,1829,pYadav,1828,1,B50,Normal,60+0,2023.02.16,01:35:07,Standard,,2024-02-07T07:36:23+0000,canijustlose.pgn
bd66e1c0-1432-4ae1-b33f-9dadd9810f76,351,Rated Bullet game,https://lichess.org/gXXQmbZw,2023.02.16,?,canijustlose,Luciferst,1-0,1818,+11,1830,-6,,,canijustlose,1818,Luciferst,1830,-12,B10,Normal,60+0,2023.02.16,01:33:51,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
aff5c640-3f6f-4ebf-9df4-112b063f3cdd,352,Rated Bullet game,https://lichess.org/7bj8P8CI,2023.02.16,?,JacobSten,canijustlose,0-1,1738,-4,1810,+8,,,canijustlose,1810,JacobSten,1738,72,A00,Time forfeit,60+0,2023.02.16,01:31:44,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
1b20276e-2c03-42fe-bbec-96186493e204,353,Rated Bullet game,https://lichess.org/6PHfNVDh,2023.02.16,?,canijustlose,vph,1-0,1801,+9,1741,-11,,,canijustlose,1801,vph,1741,60,B10,Normal,60+0,2023.02.16,01:30:32,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
74ca63d0-c998-4535-8c46-681dc39ff75b,354,Rated Bullet game,https://lichess.org/7mD0yO7v,2023.02.16,?,oleg_dv,canijustlose,0-1,1789,-6,1790,+11,,,canijustlose,1790,oleg_dv,1789,1,C50,Normal,60+0,2023.02.16,01:28:07,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b00542be-8085-4483-b157-f46b696c79a1,355,Rated Bullet game,https://lichess.org/Z84TgVXN,2023.02.16,?,colet289,canijustlose,0-1,1799,-6,1779,+11,,,canijustlose,1779,colet289,1799,-20,C51,Normal,60+0,2023.02.16,01:26:26,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
014bcede-aac6-48f2-9ae4-d06811b23e2c,356,Rated Bullet game,https://lichess.org/9ptdV58q,2023.02.16,?,canijustlose,cayorov,1-0,1767,+12,1770,-6,,,canijustlose,1767,cayorov,1770,-3,B30,Time forfeit,60+0,2023.02.16,01:24:18,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
0f95e971-18d3-4c93-aaa2-a102622c7561,357,Rated Bullet game,https://lichess.org/4hNBr51H,2023.02.15,?,NickitaLas,canijustlose,1-0,1792,+6,1778,-11,,,NickitaLas,1792,canijustlose,1778,14,C24,Time forfeit,60+0,2023.02.15,22:32:28,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
70a3d115-fb1f-473e-831a-8a68ba086a94,358,Rated Bullet game,https://lichess.org/rDtQPbSD,2023.02.15,?,canijustlose,Evgen_Bunyak,1-0,1767,+11,1731,-5,,,canijustlose,1767,Evgen_Bunyak,1731,36,B10,Time forfeit,60+0,2023.02.15,22:30:42,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
1e4cc62a-176a-4569-acae-6c6e905d5325,359,Rated Bullet game,https://lichess.org/A23hWbj5,2023.02.15,?,canijustlose,margherito,0-1,1777,-10,1852,+5,,,margherito,1852,canijustlose,1777,75,C00,Normal,60+0,2023.02.15,22:29:30,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
c032142f-3a69-4a3e-8f85-2716ef66ea0c,360,Rated Bullet game,https://lichess.org/jlniWgmj,2023.02.15,?,VishyNandan,canijustlose,1-0,1884,+4,1787,-10,,,VishyNandan,1884,canijustlose,1787,97,E61,Normal,60+0,2023.02.15,22:27:47,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f6d76b58-3a4e-4d13-9391-1e3ebe2fcd97,361,Rated Bullet game,https://lichess.org/OIaJEjP0,2023.02.15,?,canijustlose,noobanot,0-1,1798,-11,1843,+5,,,noobanot,1843,canijustlose,1798,45,C50,Time forfeit,60+0,2023.02.15,22:25:21,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
eacf9c84-3339-48a9-a4e3-50f59c9b5631,362,Rated Bullet game,https://lichess.org/OtYXTamc,2023.02.15,?,canijustlose,HadyAbdellah,1-0,1783,+15,1803,-5,,,canijustlose,1783,HadyAbdellah,1803,-20,B00,Normal,60+0,2023.02.15,22:23:13,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
15ca5188-52a3-4b7a-9841-a51597775cd6,363,Rated Bullet game,https://lichess.org/gOUbNDD9,2023.02.15,?,MiLfHuNtErXl,canijustlose,1-0,1797,+6,1798,-15,,,MiLfHuNtErXl,1797,canijustlose,1798,-1,A40,Normal,60+0,2023.02.15,22:21:18,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f04447e0-7aa1-43dc-bab0-4e78e9361203,364,Rated Bullet game,https://lichess.org/TAwV6ctB,2023.02.15,?,canijustlose,MSU_Brobo21,1/2-1/2,1800,-2,1753,+1,,,draw,,draw,,0,B30,Time forfeit,60+0,2023.02.15,22:19:10,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
48a2b6a8-e418-48dc-a703-8c9b52921516,365,Rated Bullet game,https://lichess.org/0jZH4oIL,2023.02.15,?,mekselcengiz,canijustlose,0-1,1773,-6,1784,+16,,,canijustlose,1784,mekselcengiz,1773,11,A50,Normal,60+0,2023.02.15,22:17:20,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
c58abdef-2389-449a-a481-5d8180cc7dcf,366,Rated Bullet game,https://lichess.org/EeDhkjQw,2023.02.15,?,canijustlose,ivanchuk19,0-1,1800,-16,1816,+5,,,ivanchuk19,1816,canijustlose,1800,16,B10,Normal,60+0,2023.02.15,22:15:14,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
571277b1-c0da-4fc1-91b7-2d772f442927,367,Rated Bullet game,https://lichess.org/5NTjRaZ2,2023.02.15,?,DinoBenji,canijustlose,1-0,1818,+5,1818,-18,,,DinoBenji,1818,canijustlose,1818,0,A46,Normal,60+0,2023.02.15,22:13:57,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
4b6d9782-4fc6-4aa3-8180-b5e75dabfdef,368,Rated Blitz game,https://lichess.org/CzFJu2Dl,2023.02.15,?,i1i7i9,canijustlose,1-0,1614,+6,1619,-14,,,i1i7i9,1614,canijustlose,1619,-5,C47,Normal,180+0,2023.02.15,21:44:23,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
89096e15-20cb-422b-9ab2-19427d3d92dc,369,Rated Blitz game,https://lichess.org/6Qn0kddt,2023.02.15,?,Yarkov9,canijustlose,1-0,1620,+6,1634,-15,,,Yarkov9,1620,canijustlose,1634,-14,C42,Normal,180+0,2023.02.15,21:41:37,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f520a50b-8ef9-4220-9cc5-502028a95ed3,370,Rated Blitz game,https://lichess.org/scmgJfvF,2023.02.15,?,canijustlose,Helio-colfran,1-0,1618,+16,1651,-6,,,canijustlose,1618,Helio-colfran,1651,-33,B50,Normal,180+0,2023.02.15,21:37:47,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
7605c37f-5ad2-47f6-8d93-f01e7321eaaf,371,Rated Blitz game,https://lichess.org/xdBcqiRx,2023.02.15,?,canijustlose,Calamintha,0-1,1635,-17,1593,+7,,,Calamintha,1593,canijustlose,1635,-42,A06,Normal,180+0,2023.02.15,20:06:33,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
1a5288d1-c9c3-43ac-b6c7-e4f3baecb65a,372,Rated Blitz game,https://lichess.org/uzDr4jZf,2023.02.15,?,amiraghyann,canijustlose,0-1,1639,-6,1618,+17,,,canijustlose,1618,amiraghyann,1639,-21,E10,Normal,180+0,2023.02.15,20:03:59,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
dceb1b2d-ffa4-49c0-aba5-58242b416ef4,373,Rated Blitz game,https://lichess.org/t1f8h2F2,2023.01.05,?,canijustlose,Swayam_Aggarwal01,0-1,1628,-10,1622,+5,,,Swayam_Aggarwal01,1622,canijustlose,1628,-6,B40,Normal,180+2,2023.01.05,09:11:38,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
dcd68d6d-639e-44db-96e6-efc43a4348a7,374,Rated Blitz game,https://lichess.org/qlMaI2WC,2023.01.05,?,mustafadkf23,canijustlose,1-0,1643,+5,1639,-11,,,mustafadkf23,1643,canijustlose,1639,4,C47,Normal,180+2,2023.01.05,09:09:46,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f1a31923-d6e1-410b-b861-b45b9c58d83c,375,Rated Blitz game,https://lichess.org/yrqthxHs,2023.01.05,?,canijustlose,Adiosah,0-1,1651,-12,1618,+22,,,Adiosah,1618,canijustlose,1651,-33,C42,Normal,180+2,2023.01.05,09:06:13,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
147f0617-4de7-42a7-b192-9a5845cefd7f,376,Rated Blitz game,https://lichess.org/v9j0QHqg,2023.01.05,?,canijustlose,cubx2,0-1,1665,-14,1603,+7,,,cubx2,1603,canijustlose,1665,-62,C44,Normal,180+2,2023.01.05,09:02:02,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
a4455053-85b1-4bb5-860d-aba1c69e9030,377,Casual Bullet game,https://lichess.org/OFZyPyC2,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C40,Normal,60+0,2023.01.05,09:01:09,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
c1d6f3c4-fc70-4f1c-a31d-c6879d291151,378,Casual Bullet game,https://lichess.org/YasR5NJb,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Time forfeit,60+0,2023.01.05,08:59:29,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
58673792-8c50-4d35-9445-37ae80437708,379,Casual Bullet game,https://lichess.org/uZkp9sIp,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C40,Normal,60+0,2023.01.05,08:58:38,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
80817285-9263-44ba-af3d-1f4944f8b02f,380,Casual Bullet game,https://lichess.org/i5e7O45O,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Normal,60+0,2023.01.05,08:57:20,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
af9f70f4-e15a-46aa-9dcb-0bdb06531c0f,381,Casual Bullet game,https://lichess.org/FriWa4vB,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C50,Normal,60+0,2023.01.05,08:56:02,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
7dd296d7-2b31-47c2-9250-478c43b343e5,382,Casual Bullet game,https://lichess.org/QrGdnuuZ,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C65,Normal,60+0,2023.01.05,08:54:51,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
1acbb418-50bf-4dc6-a7b6-3b462c437e2e,383,Casual Bullet game,https://lichess.org/e3nwHqfS,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C40,Normal,60+0,2023.01.05,08:53:10,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
2273feb4-a797-499a-825c-743f6ec15b9d,384,Casual Bullet game,https://lichess.org/oHLGlLMk,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,A02,Normal,60+0,2023.01.05,08:52:17,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
78315326-906a-4076-b9f2-4371682e89f5,385,Casual Bullet game,https://lichess.org/1juzmahh,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C40,Time forfeit,60+0,2023.01.05,08:50:04,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
89cd8d92-411f-44de-97d3-1fe2f3f988d4,386,Casual Bullet game,https://lichess.org/XlQ5enHu,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Time forfeit,60+0,2023.01.05,08:47:55,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
9c913d26-d233-4455-9a13-214aecb14d52,387,Casual Bullet game,https://lichess.org/yJZjT9Up,2023.01.05,?,canijustlose,Immoralist00,0-1,1818,,1318,,,,Immoralist00,1318,canijustlose,1818,-500,B00,Normal,60+0,2023.01.05,08:46:30,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f9989cd5-6ab8-4984-8c45-ce5e12d7b958,388,Casual Bullet game,https://lichess.org/PX25ZtQP,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Normal,60+0,2023.01.05,08:45:42,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
cefea092-f1be-43dd-86fc-61aa03941937,389,Casual Bullet game,https://lichess.org/oPVNzZOt,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C40,Normal,60+0,2023.01.05,08:44:20,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
00ab93f4-0a7f-4171-8f1b-1002ef68f123,390,Casual Bullet game,https://lichess.org/Ii8K4OSG,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Time forfeit,60+0,2023.01.05,08:42:15,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d95a988b-1201-452b-bb93-d5eafb963ddd,391,Casual Bullet game,https://lichess.org/nXRjDgWT,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,A06,Normal,60+0,2023.01.05,08:41:50,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d4a67547-0855-4837-8cf6-0e7a1684abff,392,Casual Bullet game,https://lichess.org/mHjlNB5d,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Normal,60+0,2023.01.05,08:40:28,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
32c859a8-3b54-4974-92e0-1fdbe797e530,393,Casual Bullet game,https://lichess.org/y9qsZVyM,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C40,Normal,60+0,2023.01.05,08:40:12,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
33d6ff79-88a1-4853-9f60-922879022e7c,394,Casual Bullet game,https://lichess.org/NOnrehxf,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,A02,Time forfeit,60+0,2023.01.05,08:38:05,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
cd419324-9815-4de1-9b7a-3c3333796456,395,Casual Bullet game,https://lichess.org/FGzyZZvc,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C41,Normal,60+0,2023.01.05,08:37:51,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
bb068fac-12fa-49be-bc31-d4b2aec67fd0,396,Casual Bullet game,https://lichess.org/yt5Oe3ed,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Time forfeit,60+0,2023.01.05,08:35:48,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
70221d27-d0b4-4b11-a4f7-22682645fbc8,397,Casual Bullet game,https://lichess.org/RgOB1CIW,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C50,Normal,60+0,2023.01.05,08:35:16,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
74129396-7aa3-4b0d-be5c-2926b4135b42,398,Casual Bullet game,https://lichess.org/N35y6tC4,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,A50,Normal,60+0,2023.01.05,08:33:32,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
39162172-ffa3-4e03-a299-b94be6976605,399,Casual Bullet game,https://lichess.org/oPeVaAlc,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,B10,Normal,60+0,2023.01.05,08:32:22,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
94cd6a22-2967-4b98-85c9-d32495917327,400,Casual Bullet game,https://lichess.org/P1WM1OMH,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Normal,60+0,2023.01.05,08:30:49,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
0b6ce83e-240f-4ec7-8034-d449440ac39f,401,Casual Bullet game,https://lichess.org/mDgYdxBK,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,B27,Normal,60+0,2023.01.05,08:28:44,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f2cdc3ab-842b-4db4-a95a-8e7cc7345a93,402,Casual Bullet game,https://lichess.org/OgrchDLm,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,C20,Normal,60+0,2023.01.05,08:27:03,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
27016664-1529-4c96-a89c-c82c47400edf,403,Casual Bullet game,https://lichess.org/eVSJ9k7c,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C50,Normal,60+0,2023.01.05,08:25:08,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
6e3b025f-6da8-43b6-9db4-08a832d6e7af,404,Casual Bullet game,https://lichess.org/ysEw1JwI,2023.01.05,?,Immoralist00,canijustlose,0-1,1318,,1818,,,,canijustlose,1818,Immoralist00,1318,500,E00,Time forfeit,60+0,2023.01.05,08:23:15,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
afcdcfa8-8b76-40d1-a233-6a182cce0a5a,405,Casual Bullet game,https://lichess.org/io8GaBqX,2023.01.05,?,canijustlose,Immoralist00,1-0,1818,,1318,,,,canijustlose,1818,Immoralist00,1318,500,C00,Normal,60+0,2023.01.05,08:21:27,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
